"Cuntrycd","Stkcd","Stknme","Conme","Conme_en","Indcd","Indnme","Nindcd","Nindnme","Nnindcd","Nnindnme","Estbdt","Listdt","Favaldt","Curtrd","Ipoprm","Ipoprc","Ipocur","Nshripo","Parvcur","Ipodt","Parval","Sctcd","Statco","Crcd","Statdt","Commnt","Markettype","PROVINCE","PROVINCECODE","CITY","CITYCODE","OWNERSHIPTYPE","OWNERSHIPTYPECODE"
"10","000333","美的集团","美的集团股份有限公司","Midea Group Co., Ltd.","0005","工业","C76","电器机械及器材制造业","C38","电气机械及器材制造业","2000-04-07","2013-09-18","2013-09-18","CNY","43.5600","44.5600","CNY","686323","CNY","2013-09-17","1.000","2","A","","2021-08-27","","4","广东省","440000","佛山市","440600","私营企业","P0306"
"10","000338","潍柴动力","潍柴动力股份有限公司","Weichai Power Co., Ltd.","0005","工业","C75","交通运输设备制造业","C36","汽车制造业","2002-12-23","2007-04-30","2007-04-30","CNY","19.4700","20.4700","CNY","190654","CNY","2007-04-30","1.000","2","A","","2021-08-27","02338","4","山东省","370000","潍坊市","370700","国营或国有控股","P0301"
"10","000400","许继电气","许继电气股份有限公司","Xuji Electric Co., Ltd.","0005","工业","C76","电器机械及器材制造业","C38","电气机械及器材制造业","1993-03-15","1997-04-18","1997-04-18","CNY","8.2400","9.2400","CNY","50000","CNY","1997-04-02","1.000","2","A","","2021-08-27","","4","河南省","410000","许昌市","411000","国营或国有控股","P0301"
"10","000401","冀东水泥","唐山冀东水泥股份有限公司","Tangshan Jidong Cement Co., Ltd.","0005","工业","C61","非金属矿物制品业","C30","非金属矿物制品业","1994-05-08","1996-06-14","1996-06-14","CNY","4.3800","5.3800","CNY","60000","CNY","1996-05-30","1.000","2","A","","2021-12-13","","4","河北省","130000","唐山市","130200","国营或国有控股","P0301"
"10","000402","金融街","金融街控股股份有限公司","Financial Street Holdings Co., Ltd.","0003","房地产","J","房地产业","K70","房地产业","1995-11-08","1996-06-26","1996-06-26","CNY","2.6800","3.6800","CNY","30000","CNY","1996-06-06","1.000","2","A","","2021-08-27","","4","北京市","110000","北京市","110000","国营或国有控股","P0301"
"10","000403","派林生物","派斯双林生物制药股份有限公司","Pacific Shuanglin Bio-pharmacy Co., LTD","0005","工业","C81","医药制造业","C27","医药制造业","1993-12-28","1996-06-28","1996-06-28","CNY","2.7800","3.7800","CNY","24000","CNY","1996-06-07","1.000","2","A","","2021-08-27","","4","山西省","140000","太原市","140100","国营或国有控股","P0301"
"10","000404","长虹华意","长虹华意压缩机股份有限公司","Changhong Huayi Compressor Co., Ltd.","0005","工业","C71","普通机械制造业","C34","通用设备制造业","1994-06-16","1996-06-19","1996-06-19","CNY","3.0800","4.0800","CNY","35000","CNY","1996-05-27","1.000","2","A","","2021-08-27","","4","江西省","360000","景德镇市","360200","国营或国有控股","P0301"
"10","000405","ST 鑫光","珠海鑫光集团股份有限公司","Zhuhai Xinguang Group Co., Ltd.","0005","工业","C67","有色金属冶炼及压延加工业","C32","有色金属冶炼及压延加工业","1992-08-10","1996-06-20","1996-06-20","CNY","2.6000","3.6000","CNY","23700","CNY","1996-05-28","1.000","2","D","","2004-03-19","","4","广东省","440000","珠海市","440400","私营企业","P0306"
"10","000406","石油大明","中国石化胜利油田大明(集团)股份有限公司","Sinopec Shengli Oil Field Dynamic Group Co., Ltd.","0005","工业","B03","石油和天然气开采业","B07","石油和天然气开采业","1993-05-08","1996-06-28","1996-06-28","CNY","4.9800","5.9800","CNY","14419","CNY","1996-06-12","1.000","2","D","","2006-04-21","","4","山东省","370000","东营市","370500","国营或国有控股","P0301"
"10","000407","胜利股份","山东胜利股份有限公司","Shandong Shengli Co., Ltd.","0005","工业","D03","煤气生产和供应业","D45","燃气生产和供应业","1994-05-11","1996-07-03","1996-07-03","CNY","5.0000","6.0000","CNY","10500","CNY","1996-06-19","1.000","2","A","","2021-08-27","","4","山东省","370000","济南市","370100","私营企业","P0306"
"10","000408","藏格矿业","藏格矿业股份有限公司","ZANGGE MINING COMPANY LIMITED","0005","工业","C43","化学原料及化学制品制造业","C26","化学原料及化学制品制造业","1996-06-25","1996-06-28","1996-06-28","CNY","3.8000","4.8000","CNY","15000","CNY","1996-06-13","1.000","2","A","","2021-08-27","","4","青海省","630000","格尔木市","632801","私营企业","P0306"
"10","000409","云鼎科技","云鼎科技股份有限公司","Yunding Technology Co.,Ltd.","0002","公用事业","G87","计算机应用服务业","I65","软件和信息技术服务业","1993-04-28","1996-06-27","1996-06-27","CNY","4.6800","5.6800","CNY","21000","CNY","1996-06-12","1.000","2","A","","2021-08-27","","4","山东省","370000","济南市","370100","私营企业","P0306"
"10","000410","ST 沈机","沈阳机床股份有限公司","Shenyang Machine Tool Co., Ltd.","0005","工业","C71","普通机械制造业","C34","通用设备制造业","1993-05-20","1996-07-18","1996-07-18","CNY","3.1600","4.1600","CNY","54000","CNY","1996-06-27","1.000","2","A","","2021-08-27","","4","辽宁省","210000","沈阳市","210100","国营或国有控股","P0301"
"10","000411","英特集团","浙江英特集团股份有限公司","Zhejiang Int'l Group Co., Ltd.","0006","商业","H","批发和零售贸易","F51","批发业","1993-04-01","1996-07-16","1996-07-16","CNY","3.6000","4.6000","CNY","10560","CNY","1996-06-26","1.000","2","A","","2021-08-27","","4","浙江省","330000","杭州市","330100","国营或国有控股","P0301"
"10","000412","ST 五环","长春北方五环实业股份有限公司","Changchun North China Wuhuan Co., Ltd.","0004","综合","M","综合类","S90","综合","1993-06-28","1996-07-15","1996-07-15","CNY","7.9800","8.9800","CNY","16800","CNY","1996-07-01","1.000","2","D","","2003-09-19","","4","吉林省","220000","长春市","220100","私营企业","P0306"
"10","000413","东旭光电","东旭光电科技股份有限公司","Dongxu Optoelectronic Technology Co., Ltd.","0005","工业","G","信息技术业","C39","计算机、通信和其他电子设备制造业","1992-12-26","1996-09-25","1996-09-25","CNY","5.2800","6.2800","CNY","26200","CNY","1996-09-11","1.000","2","A","200413","2021-08-27","","4","河北省","130000","石家庄市","130100","国营或国有控股","P0301"
"10","000415","渤海租赁","渤海租赁股份有限公司","Bohai Leasing Co., Ltd.","0002","公用事业","K39","租赁服务业","L71","租赁业","1993-06-30","1996-07-16","1996-07-16","CNY","5.0000","6.0000","CNY","12500","CNY","1996-06-23","1.000","2","A","","2021-08-27","","4","新疆维吾尔自治区","650000","乌鲁木齐市","650100","国营或国有控股","P0301"
"10","000416","民生控股","民生控股股份有限公司","Minsheng Holdings Co., Ltd.","0001","金融","I99","其他金融业","J69","其他金融业","1993-06-12","1996-07-19","1996-07-19","CNY","4.3500","5.3500","CNY","18000","CNY","1996-06-24","1.000","2","A","","2021-08-27","","4","山东省","370000","青岛市","370200","国营或国有控股","P0301"
"10","000417","合肥百货","合肥百货大楼集团股份有限公司","Hefei Department Store Group Co., Ltd.","0006","商业","H11","零售业","F52","零售业","1993-10-19","1996-08-12","1996-08-12","CNY","4.8000","5.8000","CNY","16906","CNY","1996-07-08","1.000","2","A","","2021-08-27","","4","安徽省","340000","合肥市","340100","国营或国有控股","P0301"
"10","000418","小天鹅A","无锡小天鹅股份有限公司","Wuxi Little Swan Company Limited","0005","工业","C76","电器机械及器材制造业","C38","电气机械及器材制造业","1993-11-29","1997-03-28","1997-03-28","CNY","11.2400","12.2400","CNY","60000","CNY","1997-03-18","1.000","2","D","","2019-06-21","","4","江苏省","320000","无锡市","320200","私营企业","P0306"
"10","000419","通程控股","长沙通程控股股份有限公司","Changsha Tongcheng Holdings Co., Ltd.","0006","商业","H11","零售业","F52","零售业","1996-08-10","1996-08-16","1996-08-16","CNY","5.0800","6.0800","CNY","15000","CNY","1996-07-19","1.000","2","A","","2021-08-27","","4","湖南省","430000","长沙市","430100","国营或国有控股","P0301"
"10","000420","吉林化纤","吉林化纤股份有限公司","Jilin Chemical Fibre Co., Ltd.","0005","工业","C47","化学纤维制造业","C28","化学纤维制造业","1993-05-08","1996-08-02","1996-08-02","CNY","5.9900","6.9900","CNY","30976","CNY","1996-07-23","1.000","2","A","","2021-08-27","","4","吉林省","220000","吉林市","220200","国营或国有控股","P0301"
"10","000421","南京公用","南京公用发展股份有限公司","Nanjing Public Utilities Development Co., Ltd.","0005","工业","D03","煤气生产和供应业","D45","燃气生产和供应业","1992-07-10","1996-08-06","1996-08-06","CNY","4.6000","5.6000","CNY","13740","CNY","1996-07-25","1.000","2","A","","2021-08-27","","4","江苏省","320000","南京市","320100","国营或国有控股","P0301"
"10","000422","湖北宜化","湖北宜化化工股份有限公司","Hubei Yihua Chemical Industry Co., Ltd.","0005","工业","C43","化学原料及化学制品制造业","C26","化学原料及化学制品制造业","1992-12-24","1996-08-15","1996-08-15","CNY","4.9000","5.9000","CNY","16350","CNY","1996-07-25","1.000","2","A","","2021-08-27","","4","湖北省","420000","宜昌市","420500","国营或国有控股","P0301"
"10","000423","东阿阿胶","东阿阿胶股份有限公司","Dong-E E-Jiao Co., Ltd.","0005","工业","C81","医药制造业","C27","医药制造业","1993-05-28","1996-07-29","1996-07-29","CNY","4.2800","5.2800","CNY","10900","CNY","1996-07-05","1.000","2","A","","2021-08-27","","4","山东省","370000","聊城市","371500","国营或国有控股","P0301"
"10","000425","徐工机械","徐工集团工程机械股份有限公司","XCMG Construction Machinery Co., Ltd.","0005","工业","C73","专用设备制造业","C35","专用设备制造业","1993-12-15","1996-08-28","1996-08-28","CNY","3.8000","4.8000","CNY","24000","CNY","1996-08-13","1.000","2","A","","2021-08-27","","4","江苏省","320000","徐州市","320300","国营或国有控股","P0301"
"10","000426","兴业矿业","内蒙古兴业矿业股份有限公司","Inner Mongolia Xingye Mining Co., Ltd.","0005","工业","B07","有色金属矿采选业","B09","有色金属矿采选业","1994-02-18","1996-08-28","1996-08-28","CNY","4.8800","5.8800","CNY","13700","CNY","1996-08-01","1.000","2","A","","2021-08-27","","4","内蒙古自治区","150000","赤峰市","150400","国营或国有控股","P0301"
"10","000428","华天酒店","华天酒店集团股份有限公司","Huatian Hotel Group Co., Ltd.","0006","商业","K32","旅馆业","H61","住宿业","1995-09-27","1996-08-08","1996-08-08","CNY","4.9800","5.9800","CNY","20000","CNY","1996-07-19","1.000","2","A","","2021-08-27","","4","湖南省","430000","长沙市","430100","国营或国有控股","P0301"
"10","000429","粤高速A","广东省高速公路发展股份有限公司","Guangdong Provincial Expressway Development Co., Ltd.","0002","公用事业","F03","公路运输业","G54","道路运输业","1993-10-21","1998-02-20","1998-02-20","CNY","4.4100","5.4100","CNY","100000","CNY","1998-01-09","1.000","2","A","200429","2021-08-27","","4","广东省","440000","广州市","440100","国营或国有控股","P0301"
"10","000430","张家界","张家界旅游集团股份有限公司","Zhang Jia Jie Tourism Group Co., Ltd.","0002","公用事业","K01","公共设施服务业","N78","公共设施管理业","1992-12-19","1996-08-29","1996-08-29","CNY","5.8000","6.8000","CNY","10000","CNY","1996-08-13","1.000","2","A","","2021-08-27","","4","湖南省","430000","张家界市","430800","私营企业","P0306"
"10","000488","晨鸣纸业","山东晨鸣纸业集团股份有限公司","Shandong Chenming Paper Holdings Ltd.","0005","工业","C31","造纸及纸制品业","C22","造纸及纸制品业","1993-05-05","2000-11-20","2000-11-20","CNY","19.8000","20.8000","CNY","70000","CNY","2000-11-02","1.000","2","A","200488","2021-08-27","01812","4","山东省","370000","寿光市","370783","国营或国有控股","P0301"
"10","000498","山东路桥","山东高速路桥集团股份有限公司","Shandong High-speed Road & Bridge Group Co., Ltd.","0003","房地产","E01","土木工程建筑业","E48","土木工程建筑业","1993-12-22","1997-06-09","1997-06-09","CNY","4.8800","5.8800","CNY","60000","CNY","1997-05-21","1.000","2","A","","2021-08-27","","4","山东省","370000","济南市","370100","国营或国有控股","P0301"
"10","000501","鄂武商A","武汉武商集团股份有限公司","Wuhan Department Store Group Co., Ltd.","0006","商业","H11","零售业","F52","零售业","1992-07-01","1992-11-20","1992-11-20","CNY","2.5000","3.5000","CNY","65000","CNY","1992-04-01","1.000","2","A","","2021-08-27","","4","湖北省","420000","武汉市","420100","国营或国有控股","P0301"
"10","000502","*ST 绿景","绿景控股股份有限公司","Lvjing Holding Co., Ltd.","0003","房地产","J","房地产业","K70","房地产业","1991-05-18","1992-11-23","1992-11-23","CNY","0.0000","1.0000","CNY","16741","CNY","1991-06-05","1.000","2","A","","2021-08-27","","4","广东省","440000","广州市","440100","私营企业","P0306"
"10","000503","国新健康","国新健康保障服务集团股份有限公司","China Reform Health Management and Services Group Co., Ltd.","0002","公用事业","G87","计算机应用服务业","I64","互联网和相关服务","1991-09-26","1992-11-30","1992-11-30","CNY","0.0000","1.0000","CNY","31035","CNY","1991-10-05","1.000","2","A","","2021-08-27","","4","海南省","460000","海口市","460100","国营或国有控股","P0301"
"10","000504","南华生物","南华生物医药股份有限公司","Nanhua Bio-Medicine Co., Ltd.","0002","公用事业","K20","专业、科研服务业","M75","科技推广和应用服务业","1991-10-18","1992-12-08","1992-12-08","CNY","0.0000","1.0000","CNY","30000","CNY","1991-10-28","1.000","2","A","","2021-08-27","","4","湖南省","430000","长沙市","430100","国营或国有控股","P0301"
